Date,Open,Close,sign,hold,balance,netAsset,profit
2014-09-19,2409.31,2425.21,1.0,1128.0,16.09174501011148,2717717.7717450103,0.0
2014-11-05,2516.87,2503.45,-1.0,0.0,2837625.93706501,2837625.93706501,118549.31447999971
2014-11-24,2614.16,2649.26,1.0,1084.0,2459.6223450102843,2836209.06234501,0.0
2015-03-20,3852.49,3892.57,-1.0,0.0,4176470.73276501,4176470.73276501,1338844.7957000001
2015-05-11,4582.09,4690.53,1.0,911.0,99.60077001014724,4174383.5907700104,0.0
2015-05-27,5216.17,5181.43,-1.0,0.0,4749654.505335011,4749654.505335011,573183.7725700005
2015-06-24,4811.59,4880.13,1.0,986.0,3054.6514650108293,4747282.391465011,0.0
2016-02-19,3047.94,3051.58,-1.0,0.0,3006820.8570450107,3006820.8570450107,-1742833.64829
2016-03-02,2933.92,3051.33,1.0,1024.0,984.6100050108507,3005318.690005011,0.0
2018-01-11,4197.11,4205.59,-1.0,0.0,4296676.329685011,4296676.329685011,1289855.4726400003
2018-02-05,4204.46,4274.15,1.0,1021.0,1776.2928550112993,4294529.952855011,0.0
2018-07-17,3466.42,3449.38,-1.0,0.0,3539221.505445012,3539221.505445012,-757454.824239999
2018-08-08,3362.15,3314.51,1.0,1052.0,471.21454501198605,3537453.0145450123,0.0
2018-09-26,3388.56,3417.24,-1.0,0.0,3563453.9519850123,3563453.9519850123,24232.446540000383
2018-10-15,3173.85,3126.45,1.0,1122.0,613.7221350129694,3561673.4221350127,0.0
2019-07-30,3861.57,3870.32,-1.0,0.0,4331128.921365013,4331128.921365013,767674.9693800011
2019-08-07,3654.63,3621.43,1.0,1184.0,1883.460405013524,4328965.380405013,0.0
2019-08-22,3793.86,3793.51,-1.0,0.0,4491567.735285014,4491567.735285014,160438.81392000057
2019-09-20,3933.46,3935.65,1.0,1141.0,1245.8363550137728,4489323.696355014,0.0
2020-02-19,4049.59,4051.31,-1.0,0.0,4619517.735260014,4619517.735260014,127949.99997500051
2020-03-03,4125.14,4091.36,1.0,1119.0,1178.059430014342,4617209.7194300145,0.0
2020-10-15,4810.78,4798.74,-1.0,0.0,5381749.248020014,5381749.248020014,762231.5127599994
2020-10-28,4703.0,4737.27,1.0,1143.0,3532.4835200142115,5379061.483520014,0.0
2020-11-10,4995.41,4953.88,-1.0,0.0,5710431.2367050145,5710431.2367050145,328681.9886850007
2020-11-20,4928.22,4943.29,1.0,1158.0,699.0373250143602,5707577.797325015,0.0
2021-04-07,5141.66,5103.74,-1.0,0.0,5951764.296185015,5951764.296185015,241333.0594800003
2021-04-15,4969.91,4948.97,1.0,1196.0,4779.930005015805,5948792.290005015,0.0
2021-12-31,4937.46,4940.37,0.0,1196.0,4779.930005015805,5913462.450005015,0.0
